Pico001,1000000,Long Corporation,6290000,https://pico.vn/41046/may-giat-toshiba-8-kg-awk905dvsg--mau-ghi.html,WashingMachine,human
MediaMart00701,Điện thoại Samsung Galaxy A31 SM-A315G (Black),Samsung,6490000,https://mediamart.vn/smartphones/samsung/dien-thoai-samsung-galaxy-a31-sma315g-black.htm,MobilePhone,Black
MediaMart00702,Điện thoại Samsung Galaxy A31 SM-A315G (Blue),Samsung,6490000,https://mediamart.vn/smartphones/samsung/dien-thoai-samsung-galaxy-a31-sma315g-blue.htm,MobilePhone,Blue
MediaMart00703,Điện thoại Samsung Galaxy A31 SM-A315G (White),Samsung,6490000,https://mediamart.vn/smartphones/samsung/dien-thoai-samsung-galaxy-a31-sma315g-white.htm,MobilePhone,White
MediaMart00704,Điện Thoại Samsung Galaxy A01 SM-A015F (DM),Samsung,2790000,https://mediamart.vn/smartphones/samsung/dien-thoai-samsung-galaxy-a01-sma015f-dm.htm,MobilePhone,no color
MediaMart00706,Điện thoại OPPO CPH 2077-A12 4GB/64GB Đen (DM),Oppo,3990000,https://mediamart.vn/smartphones/oppo/dien-thoai-oppo-cph-2077a12-4gb64gb-den-dm.htm,MobilePhone,Black
MediaMart00707,Điện thoại OPPO CPH 2077-A12 4GB/64GB Xanh (DM),Oppo,3990000,https://mediamart.vn/smartphones/oppo/dien-thoai-oppo-cph-2077a12-4gb64gb-xanh-dm.htm,MobilePhone,Blue
MediaMart00708,Điện thoại Oppo CPH2043-Reno3 Đen,Oppo,8990000,https://mediamart.vn/smartphones/oppo/dien-thoai-oppo-cph2043reno3-den.htm,MobilePhone,Black
MediaMart00709,Điện thoại Realme C3 (3+32) (RMX2021) Đỏ,Realme,2990000,https://mediamart.vn/smartphones/realme/dien-thoai-realme-c3-3-32-rmx2021-do.htm,MobilePhone,Red
MediaMart00710,Điện Thoại VIVO 1916-U10 (4+64GB) (Đen),Vivo,3990000,https://mediamart.vn/smartphones/vivo/dien-thoai-di-dong-vivo-1916u10-4-64gb-den.htm,MobilePhone,Black
MediaMart00711,Điện thoại OPPO CPH1923 - A1k đỏ (DM),Oppo,2690000,https://mediamart.vn/smartphones/oppo/dien-thoai-oppo-cph1923-a1k-do-dm.htm,MobilePhone,Red
MediaMart00712,Điện thoại OPPO CPH1923 - A1k đen (DM),Oppo,2690000,https://mediamart.vn/smartphones/oppo/dien-thoai-oppo-cph1923-a1k-den-dm.htm,MobilePhone,Black
MediaMart00713,Điện thoại Realme C3 (3+32) (RMX2021) Xanh,Realme,2990000,https://mediamart.vn/smartphones/realme/dien-thoai-realme-c3-3-32-rmx2021-xanh.htm,MobilePhone,Blue
MediaMart00714,Điện Thoại VIVO 1916-U10 (4+64GB) (Xanh),Vivo,3990000,https://mediamart.vn/smartphones/vivo/dien-thoai-di-dong-vivo-1916u10-4-64gb-xanh.htm,MobilePhone,Blue
MediaMart00715,Điện Thoại Realme 5i (4+64Gb) - RMX2032 Xanh nước biển,Realme,3690000,https://mediamart.vn/smartphones/realme/dien-thoai-realme-5i-4-64gb-rmx2032-xanh-nuoc-bien.htm,MobilePhone,Blue
MediaMart00716,Điện Thoại Realme 5i (4+64Gb) - RMX2032 Xanh lá,Realme,3690000,https://mediamart.vn/smartphones/realme/dien-thoai-realme-5i-4-64gb-rmx2032-xanh-la.htm,MobilePhone,Blue
MediaMart00717,Điện Thoại Realme C3i - RMX2027 - Đỏ,Realme,2590000,https://mediamart.vn/smartphones/realme/dien-thoai-realme-c3i-rmx2027-do.htm,MobilePhone,Red
MediaMart00718,Điện thoại OPPO A5s - CPH1912 Đen (DM),Oppo,3290000,https://mediamart.vn/smartphones/oppo/dien-thoai-oppo-cph1912-a5s-den-dm.htm,MobilePhone,Black
MediaMart00719,Điện thoại Samsung Galaxy A51 128G SM-A515 Pink,Samsung,6790000,https://mediamart.vn/smartphones/samsung/dien-thoai-samsung-galaxy-a51-128g-sma515-pink.htm,MobilePhone,Pink
MediaMart00720,Điện thoại Samsung Galaxy S10 Plus (DM),Samsung,19990000,https://mediamart.vn/smartphones/samsung/dien-thoai-samsung-galaxy-s10-plus-dm.htm,MobilePhone,no color
MediaMart00721,Điện Thoại Realme 5i (4+64Gb) - RMX2032 Xanh lá (DM),Realme,4290000,https://mediamart.vn/smartphones/realme/dien-thoai-realme-5i-4-64gb-rmx2032-xanh-la-dm.htm,MobilePhone,Blue
MediaMart00725,Điện thoại Realme C3 (3+32) (RMX2021) Đỏ DM,Realme,2990000,https://mediamart.vn/smartphones/realme/dien-thoai-realme-c3-3-32-rmx2021-do-dm.htm,MobilePhone,Red
MediaMart00730,Điện thoại Wiko Lenny 5 Đỏ,Wiko,1950000,https://mediamart.vn/smartphones/wiko/dien-thoai-wiko-lenny-5-do.htm,MobilePhone,Red
MediaMart00731,Laptop HP Pavilion 15-cs3063TX 8RK42PA Vàng Win10,HP,21990000,https://mediamart.vn/laptop/hp/laptop-hp-pavilion-15cs3063tx-8rk42pa-vang-win10.htm,Laptop,Yellow,15'
MediaMart00732,Máy giặt 8.2 Kg Toshiba E920LV(WB) lồng đứng,Toshiba,4040000,https://mediamart.vn/may-giat/toshiba/may-giat-toshiba-82kg-e920lvwb.htm,WashingMachine,upper door
MediaMart00733,Laptop HP 14s-cf0126TU 9JU05PA Bạc Win10,HP,10190000,https://mediamart.vn/laptop/hp/laptop-hp-14scf0126tu-9ju05pa-bac-win10.htm,Laptop,Silver,14'
MediaMart00735,Laptop HP 348 G5 7CS05PA /i3-8145U,HP,10990000,https://mediamart.vn/laptop/hp/laptop-hp-348-g5-7cs05pa-i38145u.htm,Laptop,no color,14'
MediaMart00737,Laptop HP 348 G5 7XU21PA /i5-8265U /Win10,HP,13990000,https://mediamart.vn/laptop/hp/laptop-hp-348-g5-7xu21pa-w10-i58265u-4g-256gssd-140fhd.htm,Laptop,no color,14'
MediaMart00740,Laptop HP Pavilion x360 14-dh1137TU 8QP82PA Vàng Win10,HP,13490000,https://mediamart.vn/laptop/hp/laptop-hp-pavilion-x360-14dh1137tu-8qp82pa-vang-win10.htm,Laptop,Yellow,14'
MediaMart00740,Máy Giặt 8.5 Kg Samsung WA85J5712SG/SV Activ Dualwash,Samsung,5990000,https://mediamart.vn/may-giat/samsung/may-giat-samsung-wa85j5712sgsv-85-kg.htm,WashingMachine,upper door
MediaMart00741,Laptop HP Pavilion x360 14-dh1138TU 8QP75PA Vàng Win10,HP,18290000,https://mediamart.vn/laptop/hp/laptop-hp-pavilion-x360-14dh1138tu-8qp75pa-vang-win10.htm,Laptop,Yellow,14'
MediaMart00742,Điện thoại Wiko View 2 Go Vàng (DM),Wiko,2790000,https://mediamart.vn/smartphones/wiko/dien-thoai-wiko-view-2-go-vang-dm.htm,MobilePhone,Yellow
MediaMart00743,Laptop HP Pavilion 14-ce3015TU 8QN68PA Vàng Win10,HP,13290000,https://mediamart.vn/laptop/hp/laptop-hp-pavilion-14ce3015tu-8qn68pa-vang-win10.htm,Laptop,Yellow,14'
MediaMart00745,Laptop Dell Inspiron 5391 70197461 Bạc Window 10,Dell,25990000,https://mediamart.vn/laptop/dell/laptop-dell-inspiron-5391-70197461-bac-window-10.htm,Laptop,Silver,14'
MediaMart00747,Laptop Dell Inspiron 5490 70196706 Win 10,Dell,23290000,https://mediamart.vn/laptop/dell/laptop-dell-inspiron-5490-70196706-win-10.htm,Laptop,no color,14'
MediaMart00751,Laptop LG GRAM 17Z990-V.AH75A5,LG,39990000,https://mediamart.vn/laptop/lg/laptop-lg-gram-17z990vah75a5.htm,Laptop,no color,14'
MediaMart00755,Điện thoại Samsung Galaxy S10 Plus SMG975F/DS 512GB Black Ceramic,Samsung,26990000,https://mediamart.vn/smartphones/samsung/dien-thoai-samsung-galaxy-s10-plus-512gb.htm,MobilePhone,Black
MediaMart00756,Điện Thoại Realme C3i - RMX2027 - Xanh,Realme,2590000,https://mediamart.vn/smartphones/realme/dien-thoai-realme-c3i-rmx2027-xanh.htm,MobilePhone,Blue
MediaMart00757,Máy giặt 9kg Hitachi SF-90XA220-VT-WH,Hitachi,6490000,https://mediamart.vn/may-giat/hitachi/may-giat-9kg-hitachi-sf90xa220vtwh.htm,WashingMachine,upper door
MediaMart00758,Điện thoại Vivo 1935-Y50 (8+128GB) Xanh,Vivo,6290000,https://mediamart.vn/smartphones/vivo/dien-thoai-vivo-1935y50-8-128gb-xanh.htm,MobilePhone,Blue
MediaMart00761,Điện thoại Vivo 1935-Y50 (8+128GB) Đen,Vivo,6290000,https://mediamart.vn/smartphones/vivo/dien-thoai-vivo-1935y50-8-128gb-den.htm,MobilePhone,Black
MediaMart00762,Điện thoại Vivo 1933-V19 (8+128GB) Đen,Vivo,8990000,https://mediamart.vn/smartphones/vivo/dien-thoai-vivo-1933v19-8-128gb-den.htm,MobilePhone,Black
MediaMart00765,Điện thoại Vivo 1933-V19 (8+128GB) Bạc,Vivo,8990000,https://mediamart.vn/smartphones/vivo/dien-thoai-vivo-1933v19-8-128gb-bac.htm,MobilePhone,Silver
MediaMart00766,Máy giặt 8Kg Midea MFG80-1200,Midea,4490000,https://mediamart.vn/may-giat/midea/may-giat-midea-mfg80-1200-80kg.htm,WashingMachine,upper door
MediaMart00780,Điện thoại Samsung Galaxy S10 Plus 1TB,Samsung,31990000,https://mediamart.vn/smartphones/samsung/dien-thoai-samsung-galaxy-s10-plus-1tb.htm,MobilePhone,no color
MediaMart00782,Điện thoại Samsung Galaxy J4 Core SM-J410F Gold (DM),Samsung,2788000,https://mediamart.vn/smartphones/samsung/dien-thoai-samsung-galaxy-j4-core-smj410f-gold-dm.htm,MobilePhone,Gold
MediaMart00783,Điện thoại Itel A52 Dark blue,iTel,1648000,https://mediamart.vn/smartphones/itel/dien-thoai-itel-a52-dark-blue.htm,MobilePhone,Blue
MediaMart00784,Điện thoại Itel A52 Champagne gold,iTel,1648000,https://mediamart.vn/smartphones/itel/dien-thoai-itel-a52-champagne-gold.htm,MobilePhone,Gold
MediaMart00785,Điện thoại Itel A52 Midnight Black,iTel,1648000,https://mediamart.vn/smartphones/itel/dien-thoai-itel-a52-midnight-black.htm,MobilePhone,Black
MediaMart00786,Điện thoại Itel S13 Pro Black,iTel,2188000,https://mediamart.vn/smartphones/itel/dien-thoai-itel-s13-pro-black.htm,MobilePhone,Black
MediaMart00787,Điện thoại Itel S13 Pro Red,iTel,2188000,https://mediamart.vn/smartphones/itel/dien-thoai-itel-s13-pro-red.htm,MobilePhone,Red
MediaMart00788,Điện thoại Itel S13 Pro Champagne Gold,iTel,2188000,https://mediamart.vn/smartphones/itel/dien-thoai-itel-s13-pro-champagne-gold.htm,MobilePhone,Gold
MediaMart00789,Điện thoại Itel S42 Black,iTel,2688000,https://mediamart.vn/smartphones/itel/dien-thoai-itel-s42-black.htm,MobilePhone,Black
MediaMart00790,Điện thoại Itel S42 Rose Gold,iTel,2688000,https://mediamart.vn/smartphones/itel/dien-thoai-itel-s42-rose-gold.htm,MobilePhone,Gold
MediaMart00791,Điện thoại Itel P13 Plus Black,iTel,1688000,https://mediamart.vn/smartphones/itel/dien-thoai-itel-p13-plus-black.htm,MobilePhone,Black
MediaMart00792,Điện thoại Itel P13 Plus Champagne Gold,iTel,1688000,https://mediamart.vn/smartphones/itel/dien-thoai-itel-p13-plus-champagne-gold.htm,MobilePhone,Gold
MediaMart00793,Điện thoại Itel P32 Champagne Gold,iTel,1888000,https://mediamart.vn/smartphones/itel/dien-thoai-itel-p32-champagne-gold.htm,MobilePhone,Gold
MediaMart00794,Điện thoại Itel P32 City Blue,iTel,1888000,https://mediamart.vn/smartphones/itel/dien-thoai-itel-p32-city-blue.htm,MobilePhone,Blue
MediaMart00801,Laptop HP 15s-du0105TU 8EC92PA Bạc Win10,HP,15990000,https://mediamart.vn/laptop/hp/laptop-hp-15sdu0105tu-8ec92pa-bac-win10.htm,Laptop,Silver,14'
MediaMart00802,Laptop  HP 15s-du0038TX 6ZF72PA Bạc Win10,HP,15290000,https://mediamart.vn/laptop/hp/laptop&#160;-hp-15sdu0038tx-6zf72pa-bac-win10.htm,Laptop,Silver,14'
MediaMart00803,Laptop HP Gaming Pavilion 15-dk0231TX 8DS89PA,HP,22990000,https://mediamart.vn/laptop/hp/laptop-hp-gaming-pavilion-15dk0231tx-8ds89pa.htm,Laptop,no color,15'
MediaMart00804,Laptop HP Gaming Pavilion 15-dk0001TX 7HR11PA,HP,23690000,https://mediamart.vn/laptop/hp/laptop-hp-gaming-pavilion-15dk0001tx-7hr11pa.htm,Laptop,no color,15'
MediaMart00805,Laptop HP Gaming Pavilion 15-dk0000TX 7HR10PA,HP,24690000,https://mediamart.vn/laptop/hp/laptop-hp-gaming-pavilion-15dk0000tx-7hr10pa.htm,Laptop,no color,15'
MediaMart00808,Laptop HP ENVY 13-aq1022TU 8QN69PA Gold Win10,HP,21990000,https://mediamart.vn/laptop/hp/laptop-hp-envy-13aq1022tu-8qn69pa-gold-win10.htm,Laptop,Gold,13'
MediaMart00809,Laptop ASUS X541UA-GO840T windows 10,Asus,9990000,https://mediamart.vn/laptop/asus/laptop-asus-x541uago840t.htm,Laptop,no color,14'
MediaMart00810,Laptop DELL Inspiron 5584 N5I5413W Bac Windows 10,Dell,20990000,https://mediamart.vn/laptop/dell/laptop-dell-inspiron-5584-n5i5413w.htm,Laptop,no color,14'
MediaMart00811,Laptop HP ProBook 450 G7 9MV54PA Core i5 SSD 512GB,HP,17690000,https://mediamart.vn/laptop/hp/laptop-hp-probook-450-g7-9mv54pa-core-i5-ssd-512gb.htm,Laptop,no color,14'
MediaMart00812,Laptop HP ProBook 450 G7 9GQ38PA Core i5 SSD 512GB,HP,18090000,https://mediamart.vn/laptop/hp/laptop-hp-probook-450-g7-9gq38pa-core-i5-ssd-512gb.htm,Laptop,no color,14'
MediaMart00813,Laptop HP Omen 15-dh0169TX 8ZR37PA Win10,HP,69990000,https://mediamart.vn/laptop/hp/laptop-hp-omen-15dh0169tx-8zr37pa-win10.htm,Laptop,no color,15'
MediaMart00814,Laptop HP Omen 15-dh0172TX 8ZR42PA Win10,HP,49990000,https://mediamart.vn/laptop/hp/laptop-hp-omen-15dh0172tx-8zr42pa-win10.htm,Laptop,no color,15'
MediaMart00815,Laptop HP ProBook 450 G7 9GQ27PA Core i7 SSD 512GB,HP,24090000,https://mediamart.vn/laptop/hp/laptop-hp-probook-450-g7-9gq27pa-core-i7-ssd-512gb.htm,Laptop,no color,14'
MediaMart00816,Laptop HP Pavilion Gaming 15-ec0050AX 9AV28PA Win10,HP,19990000,https://mediamart.vn/laptop/hp/laptop-hp-pavilion-gaming-15ec0050ax-9av28pa-win10.htm,Laptop,no color,15'
MediaMart00817,Laptop ASUS ZenBook Flip 14 UM462DA-AI091T Win 10 Pro,Asus,19990000,https://mediamart.vn/laptop/asus/laptop-asus-zenbook-flip-14-um462da-win-10-pro.htm,Laptop,no color,14'
MediaMart00819,Microsoft Surface Pro 6 Core i5 | SSD 128GB (Không bao gồm bút & bàn phím),Microsort,22490000,https://mediamart.vn/laptop/microsoft/microsoft-surface-pro-6-i58250u8g128gb-ssd123-touch-screenwin10_lpz00001.htm,Laptop,no color,14'
MediaMart00820,Laptop  HP Pavilion Gaming 15-dk0003TX 7HR34PA W10,HP,33590000,https://mediamart.vn/laptop/hp/laptop&#160;-hp-pavilion-gaming-15dk0003tx-7hr34pa-w10.htm,Laptop,no color,15'
MediaMart00821,Laptop HP Pavilion Gaming 15-dk0232TX 8DS85PA W10,HP,26990000,https://mediamart.vn/laptop/hp/laptop-hp-pavilion-gaming-15dk0232tx-8ds85pa-w10.htm,Laptop,no color,15'
MediaMart00822,Laptop HP Pavilion Gaming 15-dk0233TX 8DS86PA W10,HP,28490000,https://mediamart.vn/laptop/hp/laptop-hp-pavilion-gaming-15dk0233tx-8ds86pa-w10.htm,Laptop,no color,15'
MediaMart00823,Laptop HP 14s-cf1040TU (7PU14PA) Win 10 core i5,HP,14590000,https://mediamart.vn/laptop/hp/laptop-hp-14scf1040tu-7pu14pa-win-10-core-i5.htm,Laptop,no color,14'
MediaMart00824,Laptop ASUS A512FL-EJ166T Bạc Win 10,Asus,19290000,https://mediamart.vn/laptop/asus/laptop-asus-a512flej166t-bac-win-10.htm,Laptop,Silver,14'
MediaMart00825,Laptop Acer Nitro AN515-54-51X1 (NH.Q5ASV.011) i5-9300H Win 10,Acer,21990000,https://mediamart.vn/laptop/acer/laptop-acer-nitro-an5155451x1nhq5asv011-core-i5-coffee-lake-win-10.htm,Laptop,no color,14'
MediaMart00826,Laptop DELL Inspiron 5584Y P85F001 Bạc Win 10,Dell,24990000,https://mediamart.vn/laptop/dell/laptop-dell-inspiron-5584y-p85f001-bac-win-10.htm,Laptop,Silver,14'
MediaMart00827,Laptop ASUS S330FA-EY116T Vàng Win10,Asus,18490000,https://mediamart.vn/laptop/asus/laptop-asus-s330faey116t-vang-win10.htm,Laptop,Yellow,14'
MediaMart00828,Laptop ASUS UX333FN-A4097T Xanh Win10,Asus,25990000,https://mediamart.vn/laptop/asus/laptop-asus-ux333fna4097t-xanh-win10.htm,Laptop,Blue,14'
MediaMart00829,Laptop ASUS G531GT-AL017T Win10,Asus,27990000,https://mediamart.vn/laptop/asus/laptop-asus-g531gtal017t-win10.htm,Laptop,no color,14'
MediaMart00830,Laptop Lenovo Legion Y540-15IRH(81SY0037VN) Core i5 | SSD 128GB,Lenovo,17990000,https://mediamart.vn/laptop/lenovo/laptop-lenovo-legion-y54015irh81sy0037vn.htm,Laptop,no color,14'
MediaMart00831,Laptop Lenovo Legion Y740-15IRHg(81UH003JVN) Core i7 | SSD 1TB,Lenovo,49990000,https://mediamart.vn/laptop/lenovo/laptop-lenovo-legion-y74015irhg81uh003jvn.htm,Laptop,no color,14'
MediaMart00832,Laptop ASUS G731GT-H7114T Win10,Asus,29490000,https://mediamart.vn/laptop/asus/laptop-asus-g731gth7114t-win10.htm,Laptop,no color,14'
MediaMart00833,Laptop ASUS UX392FA-AB016T Xanh Win10,Asus,34990000,https://mediamart.vn/laptop/asus/laptop-asus-ux392faab016t-xanh-win10.htm,Laptop,Blue,14'
MediaMart00834,Laptop ASUS Pro Duo UX581GV-H2029T Win19 (Xanh),Asus,73490000,https://mediamart.vn/laptop/asus/laptop-asus-pro-duo-ux581gvh2029t-win19-xanh.htm,Laptop,Blue,14'
MediaMart00835,Laptop ASUS FX705DT-H7138T Win10,Asus,22490000,https://mediamart.vn/laptop/asus/laptop-asus-fx705dth7138t-win10.htm,Laptop,no color,14'
MediaMart00836,Laptop Asus G531G N-WAZ209T,Asus,59990000,https://mediamart.vn/laptop/asus/laptop-asus-g531g-nwaz209t.htm,Laptop,no color,14'
MediaMart00837,Laptop ASUS UX434FAC-A6116T,Asus,22990000,https://mediamart.vn/laptop/asus/laptop-asus-ux434faca6116t.htm,Laptop,no color,14'
MediaMart00838,Laptop ASUS UX534FT-A9168T Win10,Asus,29990000,https://mediamart.vn/laptop/asus/laptop-asus-ux534fta9168t-win10.htm,Laptop,no color,14'
MediaMart00839,Laptop HP 348 G7 9PH16PA,HP,18990000,https://mediamart.vn/laptop/hp/laptop-hp-348-g7-9ph16pa.htm,Laptop,no color,14'
MediaMart00840,Laptop HP ProBook 440 G7 9GQ24PA,HP,12690000,https://mediamart.vn/laptop/hp/laptop-hp-probook-440-g7-9gq24pa.htm,Laptop,no color,14'
MediaMart00841,Laptop HP ProBook 440 G7 9GQ22PA,HP,16790000,https://mediamart.vn/laptop/hp/laptop-hp-probook-440-g7-9gq22pa.htm,Laptop,no color,14'
MediaMart00842,Laptop ASUS GX502GW-AZ129T Win10,Asus,59890000,https://mediamart.vn/laptop/asus/laptop-asus-gx502gwaz129t-win10.htm,Laptop,no color,14'
MediaMart00843,Laptop ASUS GX531GW-ES006T Win10,Asus,60990000,https://mediamart.vn/laptop/asus/laptop-asus-gx531gwes006t-win10.htm,Laptop,no color,14'
MediaMart00844,Laptop ASUS GX701GXR-H6072T Win10,Asus,79990000,https://mediamart.vn/laptop/asus/laptop-asus-gx701gxrh6072t-win10.htm,Laptop,no color,14'
MediaMart00845,Laptop ASUS G731-VEV089T Win10,Asus,39990000,https://mediamart.vn/laptop/asus/laptop-asus-g731vev089t-win10.htm,Laptop,no color,14'
MediaMart00846,Laptop ASUS UX481FL-BM048T Xanh Win10,Asus,31990000,https://mediamart.vn/laptop/asus/laptop-asus-ux481flbm048t-xanh-win10.htm,Laptop,Blue,14'
MediaMart00847,Laptop ASUS UX334FL-30-A4053T Win10 (Trắng),Asus,35990000,https://mediamart.vn/laptop/asus/laptop-asus-ux334fl30a4053t-win10-trang.htm,Laptop,White,14'
MediaMart00848,Laptop ASUS UX334FAC-A4059T Win10 (Xanh),Asus,24990000,https://mediamart.vn/laptop/asus/laptop-asus-ux334faca4059t-win10-xanh.htm,Laptop,Blue,14'
MediaMart00849,Laptop ASUS UX334FL-A4063T Win10 (Xanh),Asus,24490000,https://mediamart.vn/laptop/asus/laptop-asus-ux334fla4063t-win10-xanh.htm,Laptop,Blue,14'
MediaMart00850,Laptop ASUS UX334FL-30-A4057T Win10 (Trắng),Asus,38490000,https://mediamart.vn/laptop/asus/laptop-asus-ux334fl30a4057t-win10-trang.htm,Laptop,White,14'
MediaMart00865,Máy giặt Sharp 10Kg ES-W100PV-H,Sharp,5950000,https://mediamart.vn/may-giat/sharp/may-giat-sharp-10kg-esw100pvh.htm,WashingMachine,upper door
MediaMart00866,Máy giặt AQUA lồng ngang 9.5kg AQD-DD950E.S,Aqua,12200000,https://mediamart.vn/may-giat/aqua/may-giat-aqua-long-ngang-95kg-aqddd950es.htm,WashingMachine,front door
MediaMart00867,Tủ chăm sóc quần áo thông minh LG Styler S3RF (Nâu Cà phê),LG,40000000,https://mediamart.vn/may-giat/lg/may-giat-hap-say-lg-styler-s3rf-espresso-ca-phe.htm,WashingMachine,front door
MediaMart00868,Tủ chăm sóc quần áo thông minh LG Styler S3WF Linen White (Trắng),LG,40000000,https://mediamart.vn/may-giat/lg/may-giat-hap-say-lg-styler-s3wf-linen-white-trang.htm,WashingMachine,front door
MediaMart00869,Máy sấy quần áo Electrolux EDV7552S - 75Kg,Electrolux,7490000,https://mediamart.vn/may-say-quan-ao/electrolux/may-say-quan-ao-electrolux-edv7552s-75kg.htm,WashingMachine,front door
MediaMart00870,Máy giặt 10Kg Samsung WW10K54E0UW/SV Addwash Inverter,Samsung,14490000,https://mediamart.vn/may-giat/samsung/may-giat-10kg-samsung-ww10k54e0uwsv-addwash-inverter.htm,WashingMachine,front door
MediaMart00871,Máy giặt sấy 19Kg Samsung Add Wash WD19N8750KV/SV Inverter,Samsung,30900000,https://mediamart.vn/may-giat/samsung/may-giat-say-19kg-samsung-add-wash-wd19n8750kvsv-inverter.htm,WashingMachine,front door
MediaMart00872,Máy giặt 9Kg Midea lồng ngang MFD90-1208,Midea,5490000,https://mediamart.vn/may-giat/midea/may-giat-9kg-midea-long-ngang-mfd901208.htm,WashingMachine,front door
MediaMart00873,Máy giặt AQUA lồng ngang 9.5kg AQD-D950E.N,Aqua,10100000,https://mediamart.vn/may-giat/aqua/may-giat-aqua-long-ngang-95kg-aqdd950en.htm,WashingMachine,front door
MediaMart00874,Laptop HP Elite Dragonfly 6FW25AV Win 10 Core i7-8565U /16GB /512GB SSD /13.3FHD Touch /Pen /Dock /3Y WTY,HP,49900000,https://mediamart.vn/laptop/hp/laptop-hp-elite-dragonfly-6fw25av-win-10-core-i78565u-16gb-512gb-ssd-133fhd-touch-pen-dock-3y-wty.htm,Laptop,no color,14'
MediaMart00876,Máy giặt 9.0 KG Panasonic NA-F90A4GRV,Panasonic,6890000,https://mediamart.vn/may-giat/panasonic/may-giat-90-kg-panasonic-naf90a4grv.htm,WashingMachine,upper door
MediaMart00877,Điện thoại Oppo A9 2020 Xanh,Oppo,5790000,https://mediamart.vn/smartphones/oppo/oppo-a9-2020-xanh.htm,MobilePhone,Blue
MediaMart00880,Máy giặt 11KG Hitachi SF-110XAV lồng đứng Inverter,Hitachi,9990000,https://mediamart.vn/may-giat/hitachi/may-giat-11kg-hitachi-sf110xav-long-dung-inverter.htm,WashingMachine,upper door
MediaMart00882,Máy giặt 10KG Hitachi SF-100XAV lồng đứng Inverter,Hitachi,8990000,https://mediamart.vn/may-giat/hitachi/may-giat-10kg-hitachi-sf100xav-long-dung-inverter.htm,WashingMachine,upper door
MediaMart00883,Máy giặt 9 Kg AQua AQW-S90ZT lồng đứng,Aqua,3990000,https://mediamart.vn/may-giat/aqua/may-giat-9kg-aqua-aqw-s90zt.htm,WashingMachine,upper door
MediaMart00884,Máy giặt 8 Kg Aqua AQW-S80KT lồng đứng,Aqua,3490000,https://mediamart.vn/may-giat/aqua/may-giat-sanyo-8kg-aqua-s80kt.htm,WashingMachine,upper door
MediaMart00885,Máy giặt lồng ngang Aqua 8.5Kg AQD-D850A(W),Aqua,8990000,https://mediamart.vn/may-giat/aqua/may-giat-long-ngang-aqua-85kg-aqdd850aw.htm,WashingMachine,front door
MediaMart00886,Máy giặt 11kg Hitachi SF-110XA lồng đứng,Hitachi,8590000,https://mediamart.vn/may-giat/hitachi/may-giat-11kg-hitachi-sf110xa-long-dung.htm,WashingMachine,upper door
MediaMart00887,Máy giặt AQUA 9KG AQW-S90AT lồng đứng,Aqua,3990000,https://mediamart.vn/may-giat/aqua/may-giat-aqua-9kg-aqws90at-long-dung.htm,WashingMachine,upper door
MediaMart00888,Máy giặt 8 Kg Samsung WW80J54E0BW/SV hơi nước,Samsung,10990000,https://mediamart.vn/may-giat/samsung/may-giat-8-kg-samsung-ww80j54e0bwsv-long-ngang.htm,WashingMachine,front door
MediaMart00889,Máy giặt 9 Kg Toshiba DC1005CV(WB) lồng đứng Inverter,Toshiba,6510000,https://mediamart.vn/may-giat/toshiba/may-giat-9kg-toshiba-dc1005cvwb-inverter.htm,WashingMachine,upper door
MediaMart00890,Máy giặt 9 Kg Toshiba B1000GV(WL) lồng đứng nắp màu hồng,Toshiba,4910000,https://mediamart.vn/may-giat/toshiba/may-giat-9kg-toshiba-b1000gvwl-nap-mau-hong.htm,WashingMachine,upper door
